id_unico,valor_real,prediccion_dummy_regressor,error_dummy_regressor,prediccion_regresion_lineal,error_regresion_lineal,prediccion_random_forest,error_random_forest,prediccion_histgradientboosting,error_histgradientboosting
ASOS_210442536,64.25,59.64462439024389,4.605375609756109,64.04747940902693,0.20252059097306585,63.75287165086344,0.4971283491365597,63.881870856021635,0.36812914397836494
ASOS_210442536,64.25,59.64462439024389,4.605375609756109,63.830763964570494,0.41923603542950616,63.87843196360686,0.3715680363931426,63.88287729727329,0.36712270272671077
ASOS_210442536,64.25,59.64462439024389,4.605375609756109,67.16268266148863,2.912682661488631,63.41950369182239,0.830496308177608,63.78670323348534,0.46329676651465945
ASOS_210442536,64.25,59.64462439024389,4.605375609756109,62.54325176816555,1.7067482318344531,63.8623001315819,0.3876998684181032,63.79845576930036,0.4515442306996391
ASOS_211284470,57.25,59.64462439024389,2.394624390243891,59.607892066459016,2.3578920664590157,58.939916904363535,1.6899169043635354,57.15672965878294,0.0932703412170568
ASOS_211284470,57.25,59.64462439024389,2.394624390243891,56.49268881277398,0.7573111872260228,58.78643980923149,1.5364398092314886,57.07986439630921,0.17013560369078817
ASOS_211284470,57.25,59.64462439024389,2.394624390243891,56.27597336831753,0.9740266316824702,58.66123733827324,1.4112373382732386,56.950424762293245,0.29957523770675465
ASOS_211284470,57.25,59.64462439024389,2.394624390243891,59.607892065235674,2.3578920652356743,59.08534752760007,1.8353475276000708,57.11321326723586,0.13678673276414344
ASOS_211284470,57.25,59.64462439024389,2.394624390243891,54.98846117191259,2.26153882808741,58.786105641355604,1.5361056413556042,57.11628852782152,0.1337114721784829
ASOS_210576226,52.5,59.64462439024389,7.144624390243891,54.2484235272153,1.7484235272153015,51.158281518167364,1.3417184818326362,52.65172349851553,0.1517234985155298
ASOS_210576226,52.5,59.64462439024389,7.144624390243891,51.133220273530256,1.366779726469744,50.845895688505756,1.654104311494244,52.43584256806061,0.0641574319393925
ASOS_210576226,52.5,59.64462439024389,7.144624390243891,50.916504829073816,1.5834951709261844,50.79850377588611,1.701496224113889,52.45082480903311,0.049175190966892046
ASOS_210576226,52.5,59.64462439024389,7.144624390243891,54.24842352599197,1.7484235259919672,51.32673152625295,1.1732684737470507,52.652921413276715,0.15292141327671516
ASOS_210576226,52.5,59.64462439024389,7.144624390243891,49.628992632668876,2.8710073673311243,49.5998000588052,2.900199941194799,52.557596135240104,0.05759613524010376
ASOS_210651992,41.5,59.64462439024389,18.14462439024389,48.36388597313352,6.86388597313352,41.654025976335475,0.15402597633547543,40.99509730568483,0.5049026943151702
ASOS_210651992,49.83,59.64462439024389,9.814624390243893,45.248682719448475,4.581317280551524,48.876804897187704,0.9531951028122947,49.780548741663345,0.04945125833665287
ASOS_210651992,41.5,59.64462439024389,18.14462439024389,45.031967274992034,3.5319672749920343,41.97078554714696,0.47078554714695997,41.84768534684123,0.34768534684123154
ASOS_210651992,41.5,59.64462439024389,18.14462439024389,48.36388597191018,6.863885971910179,41.49656733284695,0.0034326671530493513,40.996295220446015,0.5037047795539848
ASOS_210651992,54.0,59.64462439024389,5.644624390243891,43.744455078587094,10.255544921412906,52.25644196915643,1.7435580308435732,54.01431559003834,0.014315590038343373
ASOS_210442617,64.25,59.64462439024389,4.605375609756109,68.16318705464231,3.9131870546423073,64.62662209761456,0.37662209761455756,63.78670323348534,0.46329676651465945
ASOS_210442617,64.25,59.64462439024389,4.605375609756109,65.04798380095727,0.7979838009572688,64.79747465088121,0.5474746508812132,63.881870856021635,0.36812914397836494
ASOS_210442617,64.25,59.64462439024389,4.605375609756109,64.83126835650083,0.5812683565008285,64.80427384460866,0.5542738446086588,63.88287729727329,0.36712270272671077
ASOS_210442617,64.25,59.64462439024389,4.605375609756109,68.16318705341897,3.913187053418966,64.6089017915906,0.358901791590597,63.78670323348534,0.46329676651465945
ASOS_210442617,64.25,59.64462439024389,4.605375609756109,63.54375616009588,0.7062438399041184,64.8673992019875,0.6173992019874959,63.79845576930036,0.4515442306996391
ASOS_210457607,69.25,59.64462439024389,9.60537560975611,70.28697043977516,1.0369704397751605,67.73038054869518,1.5196194513048198,68.04975379832247,1.2002462016775297
ASOS_210457607,69.25,59.64462439024389,9.60537560975611,67.17176718609012,2.078232813909878,67.73835840204706,1.511641597952945,67.81765368525845,1.432346314741551
ASOS_210457607,69.25,59.64462439024389,9.60537560975611,66.95505174163368,2.2949482583663183,67.80057263745482,1.4494273625451797,67.81866012651012,1.4313398734898755
ASOS_210457607,69.25,59.64462439024389,9.60537560975611,70.28697043855182,1.036970438551819,67.55695962895126,1.6930403710487383,68.04975379832247,1.2002462016775297
